center_type,m0,Q,c_I,Delta,kappa,eps,W_abs,W_factor_equiv,nquad,R_jet,local_zero_count,E_I,S_I,B_eff,J_max,J_rms,tail_drift_rel,quad_drift_rel,tail_edge,status
watch_center,109.099,2.854378660484831,0.025,0.00875847355016087,2.0,0.7006778840128695,200.0,570.8757320969662,513,16,143,0.24243730509978578,0.4928881743548773,1.3510096586991784,1.5126186768685738e+30,3.741602082595091e+29,4.054467222476921e-07,2.2897116105299785e-16,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.025,0.00875847355016087,2.0,0.7006778840128695,200.0,570.8757320969662,1025,16,143,0.24243730509978578,0.49288817914626715,1.3510096586991784,1.5126186768685738e+30,3.741602082595091e+29,4.054467224766631e-07,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,20.0,57.087573209696615,1025,12,17,0.0004989706030619708,0.022390863692136026,7.248827784845944,4.099013896939522e+18,1.1368723527811396e+18,0.000466966481840134,2.1728778525873388e-16,False,watch
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,20.0,57.087573209696615,257,16,17,0.0004989706030619708,0.022390860608443485,7.248827784845944,2.4867816854954886e+29,6.038388665863743e+28,0.000466966481840134,2.1728778525873388e-16,False,watch
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,20.0,57.087573209696615,513,16,17,0.0004989706030619709,0.022390863072022402,7.248827784845944,2.4867816854954886e+29,6.038388665863743e+28,0.0004669664818399168,2.1728778525873384e-16,False,watch
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,20.0,57.087573209696615,1025,16,17,0.0004989706030619708,0.022390863692136026,7.248827784845944,2.4867816854954886e+29,6.038388665863743e+28,0.000466966481840134,2.1728778525873388e-16,False,watch
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,50.0,142.71893302424155,257,4,46,0.0004992180088083452,0.022396398137872753,7.24835516488502,0.022337619975230295,0.009989716206355198,2.0695408874096277e-05,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,50.0,142.71893302424155,513,4,46,0.0004992180088083452,0.02239640060146431,7.24835516488502,0.022337619975230295,0.009989716206355198,2.0695408874096277e-05,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,50.0,142.71893302424155,1025,4,46,0.0004992180088083451,0.02239640122158112,7.24835516488502,0.022337619975230295,0.009989716206355198,2.069540887409628e-05,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,50.0,142.71893302424155,257,8,46,0.0004992180088083452,0.022396398137872753,7.24835516488502,669411.8575695303,223138.2166157542,2.0695408874096277e-05,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,50.0,142.71893302424155,513,8,46,0.0004992180088083452,0.02239640060146431,7.24835516488502,669411.8575695303,223138.2166157542,2.0695408874096277e-05,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,50.0,142.71893302424155,1025,8,46,0.0004992180088083451,0.02239640122158112,7.24835516488502,669411.8575695303,223138.2166157542,2.069540887409628e-05,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,50.0,142.71893302424155,257,12,46,0.0004992180088083452,0.022396398137872753,7.24835516488502,1.6174094495036716e+18,4.486522421072617e+17,2.0695408874096277e-05,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,50.0,142.71893302424155,513,12,46,0.0004992180088083452,0.02239640060146431,7.24835516488502,1.6174094495036716e+18,4.486522421072617e+17,2.0695408874096277e-05,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,50.0,142.71893302424155,1025,12,46,0.0004992180088083451,0.02239640122158112,7.24835516488502,1.6174094495036716e+18,4.486522421072617e+17,2.069540887409628e-05,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,50.0,142.71893302424155,257,16,46,0.0004992180088083452,0.022396398137872753,7.24835516488502,6.992290464052478e+30,1.69588112156709e+30,2.0695408874096277e-05,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,50.0,142.71893302424155,513,16,46,0.0004992180088083452,0.02239640060146431,7.24835516488502,6.992290464052478e+30,1.69588112156709e+30,2.0695408874096277e-05,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,50.0,142.71893302424155,1025,16,46,0.0004992180088083451,0.02239640122158112,7.24835516488502,6.992290464052478e+30,1.69588112156709e+30,2.069540887409628e-05,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,100.0,285.4378660484831,257,4,84,0.0004992283405429742,0.022396629413316188,7.248335433235686,0.022337851179552032,0.009989819602713891,2.005159341442096e-06,2.1717560571707465e-16,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,100.0,285.4378660484831,513,4,84,0.0004992283405429742,0.022396631876910076,7.248335433235686,0.022337851179552032,0.009989819602713891,2.005159341659271e-06,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,100.0,285.4378660484831,1025,4,84,0.0004992283405429741,0.02239663249702747,7.248335433235686,0.022337851179552032,0.009989819602713891,2.0051593416592712e-06,2.1717560571707465e-16,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,100.0,285.4378660484831,257,8,84,0.0004992283405429742,0.022396629413316188,7.248335433235686,888622.9902272867,296208.88704460586,2.005159341442096e-06,2.1717560571707465e-16,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,100.0,285.4378660484831,513,8,84,0.0004992283405429742,0.022396631876910076,7.248335433235686,888622.9902272867,296208.88704460586,2.005159341659271e-06,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,100.0,285.4378660484831,1025,8,84,0.0004992283405429741,0.02239663249702747,7.248335433235686,888622.9902272867,296208.88704460586,2.0051593416592712e-06,2.1717560571707465e-16,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,100.0,285.4378660484831,257,12,84,0.0004992283405429742,0.022396629413316188,7.248335433235686,1.0224960312536062e+17,2.877024909791375e+16,2.005159341442096e-06,2.1717560571707465e-16,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,100.0,285.4378660484831,513,12,84,0.0004992283405429742,0.022396631876910076,7.248335433235686,1.0224960312536062e+17,2.877024909791375e+16,2.005159341659271e-06,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,100.0,285.4378660484831,1025,12,84,0.0004992283405429741,0.02239663249702747,7.248335433235686,1.0224960312536062e+17,2.877024909791375e+16,2.0051593416592712e-06,2.1717560571707465e-16,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,100.0,285.4378660484831,257,16,84,0.0004992283405429742,0.022396629413316188,7.248335433235686,3.131399638832315e+30,7.594776517105487e+29,2.005159341442096e-06,2.1717560571707465e-16,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,100.0,285.4378660484831,513,16,84,0.0004992283405429742,0.022396631876910076,7.248335433235686,3.131399638832315e+30,7.594776517105487e+29,2.005159341659271e-06,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,100.0,285.4378660484831,1025,16,84,0.0004992283405429741,0.02239663249702747,7.248335433235686,3.131399638832315e+30,7.594776517105487e+29,2.0051593416592712e-06,2.1717560571707465e-16,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,200.0,570.8757320969662,257,4,143,0.000499229341577352,0.022396651827016154,7.248333521471996,0.02233787358064705,0.009989829620847183,2.792190943945529e-07,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,200.0,570.8757320969662,513,4,143,0.0004992293415773521,0.02239665429061045,7.248333521471996,0.02233787358064705,0.009989829620847183,2.7921909396020277e-07,2.1717517024538006e-16,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,200.0,570.8757320969662,1025,4,143,0.000499229341577352,0.022396654910727946,7.248333521471996,0.02233787358064705,0.009989829620847183,2.792190941773779e-07,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,200.0,570.8757320969662,257,8,143,0.000499229341577352,0.022396651827016154,7.248333521471996,893527.0351782185,297844.2792890534,2.792190943945529e-07,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,20.0,57.087573209696615,257,4,17,0.0019912335342624687,0.044729514970698415,5.929328443092812,0.04461213454409721,0.019951210705801994,0.0004675070499578895,0.0,False,watch
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,20.0,57.087573209696615,513,4,17,0.001991233534262469,0.04472951988930547,5.929328443092812,0.04461213454409721,0.019951210705801994,0.00046750704995745417,0.0,False,watch
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,20.0,57.087573209696615,1025,4,17,0.0019912335342624687,0.04472952112738038,5.929328443092812,0.04461213454409721,0.019951210705801994,0.0004675070499576719,0.0,False,watch
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,20.0,57.087573209696615,257,8,17,0.0019912335342624687,0.044729514970698415,5.929328443092812,635379.473260619,211801.50749415296,0.0004675070499578895,0.0,False,watch
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,20.0,57.087573209696615,513,8,17,0.001991233534262469,0.04472951988930547,5.929328443092812,635379.473260619,211801.50749415296,0.00046750704995745417,0.0,False,watch
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,20.0,57.087573209696615,1025,8,17,0.0019912335342624687,0.04472952112738038,5.929328443092812,635379.473260619,211801.50749415296,0.0004675070499576719,0.0,False,watch
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,20.0,57.087573209696615,257,12,17,0.0019912335342624687,0.044729514970698415,5.929328443092812,5.643387499474036e+18,1.565220760910422e+18,0.0004675070499578895,0.0,False,watch
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,20.0,57.087573209696615,513,12,17,0.001991233534262469,0.04472951988930547,5.929328443092812,5.643387499474036e+18,1.565220760910422e+18,0.00046750704995745417,0.0,False,watch
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,200.0,570.8757320969662,513,8,143,0.0004992293415773521,0.02239665429061045,7.248333521471996,893527.0351782185,297844.2792890534,2.7921909396020277e-07,2.1717517024538006e-16,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,200.0,570.8757320969662,1025,8,143,0.000499229341577352,0.022396654910727946,7.248333521471996,893527.0351782185,297844.2792890534,2.792190941773779e-07,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,200.0,570.8757320969662,257,12,143,0.000499229341577352,0.022396651827016154,7.248333521471996,3.553918694239345e+17,9.878693446933662e+16,2.792190943945529e-07,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,200.0,570.8757320969662,513,12,143,0.0004992293415773521,0.02239665429061045,7.248333521471996,3.553918694239345e+17,9.878693446933662e+16,2.7921909396020277e-07,2.1717517024538006e-16,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,200.0,570.8757320969662,1025,12,143,0.000499229341577352,0.022396654910727946,7.248333521471996,3.553918694239345e+17,9.878693446933662e+16,2.792190941773779e-07,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,200.0,570.8757320969662,257,16,143,0.000499229341577352,0.022396651827016154,7.248333521471996,4.1119522800640937e+30,9.972972865953151e+29,2.792190943945529e-07,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,200.0,570.8757320969662,513,16,143,0.0004992293415773521,0.02239665429061045,7.248333521471996,4.1119522800640937e+30,9.972972865953151e+29,2.7921909396020277e-07,2.1717517024538006e-16,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.0625,0.02189618387540217,200.0,570.8757320969662,1025,16,143,0.000499229341577352,0.022396654910727946,7.248333521471996,4.1119522800640937e+30,9.972972865953151e+29,2.792190941773779e-07,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,100.0,285.4378660484831,257,4,84,0.001992263274757041,0.044741052488336326,5.928835521086998,0.04462367120346886,0.019956370044485663,2.0074974295490016e-06,2.176825093797353e-16,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,100.0,285.4378660484831,513,4,84,0.001992263274757041,0.0447410574069733,5.928835521086998,0.04462367120346886,0.019956370044485663,2.0074974293313196e-06,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,100.0,285.4378660484831,1025,4,84,0.001992263274757041,0.044741058645055745,5.928835521086998,0.04462367120346886,0.019956370044485663,2.0074974293313196e-06,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,100.0,285.4378660484831,257,8,84,0.001992263274757041,0.044741052488336326,5.928835521086998,989700.0468890335,329903.35841860744,2.0074974295490016e-06,2.176825093797353e-16,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,100.0,285.4378660484831,513,8,84,0.001992263274757041,0.0447410574069733,5.928835521086998,989700.0468890335,329903.35841860744,2.0074974293313196e-06,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,100.0,285.4378660484831,1025,8,84,0.001992263274757041,0.044741058645055745,5.928835521086998,989700.0468890335,329903.35841860744,2.0074974293313196e-06,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,100.0,285.4378660484831,257,12,84,0.001992263274757041,0.044741052488336326,5.928835521086998,7.357642140561446e+18,2.0406734132227597e+18,2.0074974295490016e-06,2.176825093797353e-16,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,100.0,285.4378660484831,513,12,84,0.001992263274757041,0.0447410574069733,5.928835521086998,7.357642140561446e+18,2.0406734132227597e+18,2.0074974293313196e-06,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,20.0,57.087573209696615,1025,12,17,0.0019912335342624687,0.04472952112738038,5.929328443092812,5.643387499474036e+18,1.565220760910422e+18,0.0004675070499576719,0.0,False,watch
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,20.0,57.087573209696615,257,16,17,0.0019912335342624687,0.044729514970698415,5.929328443092812,1.472533988525938e+30,3.571846869183049e+29,0.0004675070499578895,0.0,False,watch
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,20.0,57.087573209696615,513,16,17,0.001991233534262469,0.04472951988930547,5.929328443092812,1.472533988525938e+30,3.571846869183049e+29,0.00046750704995745417,0.0,False,watch
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,20.0,57.087573209696615,1025,16,17,0.0019912335342624687,0.04472952112738038,5.929328443092812,1.472533988525938e+30,3.571846869183049e+29,0.0004675070499576719,0.0,False,watch
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,50.0,142.71893302424155,257,4,46,0.0019922219960156152,0.04474058993802175,5.928855275726143,0.044623208795397384,0.019956163259610034,2.07195213348054e-05,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,50.0,142.71893302424155,513,4,46,0.0019922219960156152,0.04474059485665409,5.928855275726143,0.044623208795397384,0.019956163259610034,2.07195213348054e-05,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,50.0,142.71893302424155,1025,4,46,0.0019922219960156152,0.044740596094735366,5.928855275726143,0.044623208795397384,0.019956163259610034,2.07195213348054e-05,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,50.0,142.71893302424155,257,8,46,0.0019922219960156152,0.04474058993802175,5.928855275726143,864262.7965387737,288090.21193425666,2.07195213348054e-05,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,50.0,142.71893302424155,513,8,46,0.0019922219960156152,0.04474059485665409,5.928855275726143,864262.7965387737,288090.21193425666,2.07195213348054e-05,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,50.0,142.71893302424155,1025,8,46,0.0019922219960156152,0.044740596094735366,5.928855275726143,864262.7965387737,288090.21193425666,2.07195213348054e-05,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,50.0,142.71893302424155,257,12,46,0.0019922219960156152,0.04474058993802175,5.928855275726143,1.186409528027353e+19,3.2905244196648735e+18,2.07195213348054e-05,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,50.0,142.71893302424155,513,12,46,0.0019922219960156152,0.04474059485665409,5.928855275726143,1.186409528027353e+19,3.2905244196648735e+18,2.07195213348054e-05,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,50.0,142.71893302424155,1025,12,46,0.0019922219960156152,0.044740596094735366,5.928855275726143,1.186409528027353e+19,3.2905244196648735e+18,2.07195213348054e-05,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,50.0,142.71893302424155,257,16,46,0.0019922219960156152,0.04474058993802175,5.928855275726143,3.096147738377319e+31,7.509262572903673e+30,2.07195213348054e-05,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,50.0,142.71893302424155,513,16,46,0.0019922219960156152,0.04474059485665409,5.928855275726143,3.096147738377319e+31,7.509262572903673e+30,2.07195213348054e-05,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,50.0,142.71893302424155,1025,16,46,0.0019922219960156152,0.044740596094735366,5.928855275726143,3.096147738377319e+31,7.509262572903673e+30,2.07195213348054e-05,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,100.0,285.4378660484831,1025,12,84,0.001992263274757041,0.044741058645055745,5.928835521086998,7.357642140561446e+18,2.0406734132227597e+18,2.0074974293313196e-06,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,100.0,285.4378660484831,257,16,84,0.001992263274757041,0.044741052488336326,5.928835521086998,1.2229839494211395e+31,2.966175423444144e+30,2.0074974295490016e-06,2.176825093797353e-16,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,100.0,285.4378660484831,513,16,84,0.001992263274757041,0.0447410574069733,5.928835521086998,1.2229839494211395e+31,2.966175423444144e+30,2.0074974293313196e-06,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,100.0,285.4378660484831,1025,16,84,0.001992263274757041,0.044741058645055745,5.928835521086998,1.2229839494211395e+31,2.966175423444144e+30,2.0074974293313196e-06,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,200.0,570.8757320969662,257,4,143,0.001992267274228473,0.044741097315721984,5.92883360709412,0.04462371600564461,0.0199563900797123,2.7954474043601584e-07,4.3536414476531455e-16,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,200.0,570.8757320969662,513,4,143,0.0019922672742284727,0.044741102234359786,5.92883360709412,0.04462371600564461,0.0199563900797123,2.7954474065369785e-07,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,200.0,570.8757320969662,1025,4,143,0.0019922672742284727,0.044741103472442444,5.92883360709412,0.04462371600564461,0.0199563900797123,2.795447404360159e-07,2.1768207238265733e-16,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,200.0,570.8757320969662,257,8,143,0.001992267274228473,0.044741097315721984,5.92883360709412,1292194.8449361282,430735.3093152882,2.7954474043601584e-07,4.3536414476531455e-16,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.25,0.08758473550160868,20.0,57.087573209696615,257,4,17,0.007891056885316113,0.08904300599855586,4.616490317622429,0.08880963993755316,0.03971699264600788,0.0004696734233864488,0.0,False,healthy
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.25,0.08758473550160868,20.0,57.087573209696615,513,4,17,0.007891056885316113,0.08904301576773564,4.616490317622429,0.08880963993755316,0.03971699264600788,0.00046967342338666843,0.0,False,healthy
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.25,0.08758473550160868,20.0,57.087573209696615,1025,4,17,0.007891056885316113,0.08904301822676028,4.616490317622429,0.08880963993755316,0.03971699264600788,0.0004696734233864488,0.0,False,healthy
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.25,0.08758473550160868,20.0,57.087573209696615,257,8,17,0.007891056885316113,0.08904300599855586,4.616490317622429,276128.37078461586,92110.70454224205,0.0004696734233864488,0.0,False,healthy
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.25,0.08758473550160868,20.0,57.087573209696615,513,8,17,0.007891056885316113,0.08904301576773564,4.616490317622429,276128.37078461586,92110.70454224205,0.00046967342338666843,0.0,False,healthy
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.25,0.08758473550160868,20.0,57.087573209696615,1025,8,17,0.007891056885316113,0.08904301822676028,4.616490317622429,276128.37078461586,92110.70454224205,0.0004696734233864488,0.0,False,healthy
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.25,0.08758473550160868,20.0,57.087573209696615,257,12,17,0.007891056885316113,0.08904300599855586,4.616490317622429,5.149615129337127e+19,1.4282479145643088e+19,0.0004696734233864488,0.0,False,healthy
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.25,0.08758473550160868,20.0,57.087573209696615,513,12,17,0.007891056885316113,0.08904301576773564,4.616490317622429,5.149615129337127e+19,1.4282479145643088e+19,0.00046967342338666843,0.0,False,healthy
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,200.0,570.8757320969662,513,8,143,0.0019922672742284727,0.044741102234359786,5.92883360709412,1292194.8449361282,430735.3093152882,2.7954474065369785e-07,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,200.0,570.8757320969662,1025,8,143,0.0019922672742284727,0.044741103472442444,5.92883360709412,1292194.8449361282,430735.3093152882,2.795447404360159e-07,2.1768207238265733e-16,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,200.0,570.8757320969662,257,12,143,0.001992267274228473,0.044741097315721984,5.92883360709412,5.124137009472381e+16,1.4375000329310922e+16,2.7954474043601584e-07,4.3536414476531455e-16,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,200.0,570.8757320969662,513,12,143,0.0019922672742284727,0.044741102234359786,5.92883360709412,5.124137009472381e+16,1.4375000329310922e+16,2.7954474065369785e-07,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,200.0,570.8757320969662,1025,12,143,0.0019922672742284727,0.044741103472442444,5.92883360709412,5.124137009472381e+16,1.4375000329310922e+16,2.795447404360159e-07,2.1768207238265733e-16,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,200.0,570.8757320969662,257,16,143,0.001992267274228473,0.044741097315721984,5.92883360709412,1.805928646530277e+31,4.3800214285639066e+30,2.7954474043601584e-07,4.3536414476531455e-16,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,200.0,570.8757320969662,513,16,143,0.0019922672742284727,0.044741102234359786,5.92883360709412,1.805928646530277e+31,4.3800214285639066e+30,2.7954474065369785e-07,0.0,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.125,0.04379236775080434,200.0,570.8757320969662,1025,16,143,0.0019922672742284727,0.044741103472442444,5.92883360709412,1.805928646530277e+31,4.3800214285639066e+30,2.795447404360159e-07,2.1768207238265733e-16,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.25,0.08758473550160868,100.0,285.4378660484831,257,4,84,0.007895156571992535,0.08906608029699313,4.615995109699299,0.08883271251945209,0.039727310989529176,2.016867783791753e-06,2.1971995870615233e-16,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.25,0.08758473550160868,100.0,285.4378660484831,513,4,84,0.007895156571992534,0.08906609006623281,4.615995109699299,0.08883271251945209,0.039727310989529176,2.0168677840114724e-06,2.1971995870615233e-16,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.25,0.08758473550160868,100.0,285.4378660484831,1025,4,84,0.007895156571992535,0.08906609252527255,4.615995109699299,0.08883271251945209,0.039727310989529176,2.016867783791753e-06,2.1971995870615233e-16,True,reject_tail_edge
watch_center,109.099,2.854378660484831,0.05,0.01751694710032174,0.25,0.08758473550160868,100.0,285.4378660484831,257,8,84,0.007895156571992535,0.08906608029699313,4.615995109699299,3728713.42033111,1242907.436969396,2.016867783791753e-06,2.1971995870615233e-16,True,reject_tail_edge
